type,id,gebaseerd_op,merk,model,uitvoering,kleur,bouwjaar,carrosserie,brandstof,transmissie,zitplaatsen,deuren,vermogen_pk,verbruik_l_100km,actieradius_km,bagageruimte_liter,kilometerstand,aantal_vorige_eigenaren,conditie,aanschafprijs,marge_percentage,airconditioning,cruise_control,apple_carplay_android_auto,navigatiesysteem,parkeersensoren_achter,achteruitrijcamera,stoelverwarming,led_koplampen,keyless_entry,lane_assist,parkeersensoren_voor,adaptive_cruise_control,trekhaak,elektrische_achterklep,panoramadak,camera_360_graden,aantal_opties,opties_lijst,lease_24m_10000km,lease_24m_15000km,lease_24m_20000km,lease_24m_25000km,lease_24m_30000km,lease_36m_10000km,lease_36m_15000km,lease_36m_20000km,lease_36m_25000km,lease_36m_30000km,lease_48m_10000km,lease_48m_15000km,lease_48m_20000km,lease_48m_25000km,lease_48m_30000km,lease_60m_10000km,lease_60m_15000km,lease_60m_20000km,lease_60m_25000km,lease_60m_30000km
Nieuw,ford-focus-wagon-st-line-026,,Ford,Focus Wagon,ST-Line,Wit,2026,Stationwagon,Benzine,Handgeschakeld,5,5,155,6.2,,600,0,0,Nieuw,40340,10,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,5,"navigatiesysteem, parkeersensoren achter, airconditioning, cruise control, apple carplay android auto",641.54,669.28,697.01,724.75,752.48,618.63,646.36,674.09,701.83,729.56,607.17,634.91,662.64,690.37,718.1,600.29,628.03,655.76,683.5,711.23
Nieuw,nissan-juke-n-connecta-001,,Nissan,Juke,N-Connecta,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,30390,10,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,3,"parkeersensoren achter, parkeersensoren voor, airconditioning",521.7,542.59,563.49,584.38,605.28,498.78,519.67,540.56,561.46,582.35,487.32,508.21,529.11,550.0,570.9,480.45,501.34,522.24,543.12,564.03
Nieuw,nissan-juke-n-connecta-002,,Nissan,Juke,N-Connecta,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,33140,10,True,True,True,True,True,True,False,False,False,True,False,False,True,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",554.82,577.61,600.39,623.17,645.95,531.91,554.69,577.47,600.26,623.04,520.44,543.24,566.02,588.8,611.58,513.57,536.36,559.14,581.92,604.7
Nieuw,nissan-juke-n-connecta-003,,Nissan,Juke,N-Connecta,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,32690,10,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,6,"navigatiesysteem, parkeersensoren achter, lane assist, parkeersensoren voor, airconditioning, cruise control",549.41,571.88,594.35,616.83,639.3,526.48,548.96,571.43,593.91,616.39,515.03,537.5,559.98,582.45,604.92,508.16,530.63,553.1,575.58,598.05
Nieuw,nissan-juke-n-connecta-004,,Nissan,Juke,N-Connecta,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,30290,10,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",520.5,541.32,562.14,582.97,603.79,497.57,518.4,539.22,560.05,580.88,486.12,506.95,527.77,548.59,569.42,479.25,500.07,520.89,541.72,562.54
Nieuw,nissan-juke-n-connecta-005,,Nissan,Juke,N-Connecta,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,33590,10,True,True,True,False,True,False,True,True,False,True,True,False,False,True,False,False,9,"parkeersensoren achter, stoelverwarming, led koplampen, lane assist, parkeersensoren voor, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",560.24,583.33,606.43,629.52,652.62,537.33,560.42,583.51,606.61,629.7,525.87,548.96,572.05,595.14,618.24,518.99,542.08,565.18,588.27,611.37
Nieuw,nissan-juke-n-connecta-006,,Nissan,Juke,N-Connecta,Bruin metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,36540,10,True,True,True,True,True,True,True,True,True,True,False,False,False,False,True,False,11,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",595.77,620.9,646.02,671.14,696.26,572.86,597.98,623.1,648.22,673.34,561.4,586.52,611.64,636.77,661.88,554.52,579.65,604.77,629.89,655.01
Nieuw,nissan-juke-n-connecta-007,,Nissan,Juke,N-Connecta,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,34590,10,True,True,True,True,True,True,False,False,False,False,True,True,False,True,False,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, adaptive cruise control, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",572.29,596.07,619.85,643.63,667.41,549.37,573.15,596.93,620.71,644.49,537.91,561.69,585.48,609.26,633.04,531.04,554.82,578.6,602.38,626.16
Nieuw,nissan-juke-n-connecta-008,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,33490,10,True,True,True,True,False,True,False,False,False,False,True,False,True,True,False,False,8,"navigatiesysteem, achteruitrijcamera, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",559.04,582.07,605.09,628.11,651.13,536.12,559.14,582.16,605.2,628.22,524.67,547.69,570.71,593.74,616.76,517.79,540.82,563.84,586.86,609.88
Nieuw,nissan-juke-n-connecta-009,,Nissan,Juke,N-Connecta,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,34690,10,True,True,True,True,True,True,False,True,False,True,False,False,True,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, lane assist, trekhaak, airconditioning, cruise control, apple carplay android auto",573.5,597.34,621.19,645.04,668.89,550.57,574.42,598.27,622.13,645.98,539.12,562.97,586.82,610.67,634.51,532.25,556.09,579.94,603.79,627.64
Nieuw,nissan-juke-n-connecta-010,,Nissan,Juke,N-Connecta,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,32190,10,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,5,"stoelverwarming, panoramadak, airconditioning, cruise control, apple carplay android auto",543.38,565.51,587.64,609.77,631.91,520.47,542.6,564.72,586.85,608.98,509.0,531.14,553.27,575.4,597.53,502.13,524.26,546.39,568.52,590.66
Nieuw,nissan-juke-n-connecta-011,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,33690,10,True,True,True,False,True,True,False,False,False,False,True,False,False,True,True,False,8,"parkeersensoren achter, achteruitrijcamera, parkeersensoren voor, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",561.45,584.61,607.77,630.93,654.09,538.53,561.69,584.85,608.01,631.18,527.08,550.23,573.4,596.55,619.72,520.2,543.36,566.52,589.68,612.84
Nieuw,nissan-juke-n-connecta-012,,Nissan,Juke,N-Connecta,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,35240,10,True,True,True,True,False,True,True,True,True,False,False,False,True,False,False,True,10,"navigatiesysteem, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, trekhaak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",580.12,604.34,628.57,652.8,677.03,557.19,581.43,605.65,629.88,654.1,545.74,569.97,594.2,618.42,642.65,538.87,563.09,587.32,611.55,635.78
Nieuw,nissan-juke-n-connecta-013,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,32090,10,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,True,6,"lane assist, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",542.18,564.23,586.3,608.36,630.42,519.26,541.32,563.38,585.44,607.51,507.8,529.86,551.93,573.98,596.05,500.93,522.98,545.05,567.11,589.17
Nieuw,nissan-juke-n-connecta-014,,Nissan,Juke,N-Connecta,Grijs metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,32640,10,True,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,6,"navigatiesysteem, achteruitrijcamera, trekhaak, airconditioning, cruise control, apple carplay android auto",548.8,571.24,593.68,616.12,638.56,525.88,548.32,570.76,593.2,615.64,514.43,536.87,559.31,581.75,604.19,507.55,529.99,552.43,574.87,597.31
Nieuw,nissan-juke-n-connecta-015,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,31690,10,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,5,"parkeersensoren achter, led koplampen, airconditioning, cruise control, apple carplay android auto",537.36,559.14,580.93,602.71,624.5,514.44,536.23,558.01,579.8,601.59,502.99,524.77,546.56,568.34,590.13,496.11,517.89,539.68,561.46,583.25
Nieuw,nissan-juke-n-connecta-016,,Nissan,Juke,N-Connecta,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,30540,10,True,False,True,False,False,True,True,False,False,False,True,False,False,False,False,False,5,"achteruitrijcamera, stoelverwarming, parkeersensoren voor, airconditioning, apple carplay android auto",523.5,544.5,565.5,586.5,607.49,500.59,521.59,542.58,563.57,584.57,489.13,510.13,531.12,552.12,573.11,482.25,503.25,524.25,545.25,566.24
Nieuw,nissan-juke-n-connecta-017,,Nissan,Juke,N-Connecta,Zilver metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,30690,10,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,4,"stoelverwarming, airconditioning, cruise control, apple carplay android auto",525.32,546.41,567.51,588.61,609.71,502.39,523.49,544.59,565.7,586.8,490.94,512.04,533.14,554.24,575.33,484.07,505.16,526.26,547.36,568.46
Nieuw,nissan-juke-n-connecta-018,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,35690,10,True,True,True,True,True,True,False,True,True,False,False,True,True,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, adaptive cruise control, trekhaak, airconditioning, cruise control, apple carplay android auto",585.54,610.07,634.61,659.14,683.68,562.62,587.16,611.69,636.23,660.77,551.17,575.7,600.24,624.77,649.31,544.29,568.82,593.36,617.89,642.43
Nieuw,nissan-juke-n-connecta-019,,Nissan,Juke,N-Connecta,Wit,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,34190,10,True,True,True,False,True,True,True,True,False,True,False,True,False,True,False,False,10,"parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, adaptive cruise control, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",567.47,590.98,614.48,637.99,661.5,544.56,568.06,591.56,615.07,638.57,533.09,556.6,580.11,603.61,627.12,526.22,549.73,573.23,596.74,620.25
Nieuw,nissan-juke-n-connecta-020,,Nissan,Juke,N-Connecta,Blauw metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,33940,10,True,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, lane assist, airconditioning, cruise control, apple carplay android auto",564.45,587.8,611.13,634.46,657.79,541.54,564.87,588.2,611.55,634.88,530.08,553.42,576.75,600.08,623.41,523.2,546.55,569.88,593.21,616.54
Nieuw,nissan-juke-n-connecta-021,,Nissan,Juke,N-Connecta,Zwart,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,36290,10,True,True,True,True,True,True,True,True,True,True,True,False,False,False,True,False,12,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, panoramadak, airconditioning, cruise control, apple carplay android auto",592.77,617.72,642.66,667.61,692.56,569.84,594.79,619.74,644.7,669.65,558.39,583.34,608.29,633.24,658.19,551.52,576.47,601.41,626.36,651.31
Nieuw,nissan-juke-n-connecta-022,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,34240,10,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",568.07,591.61,615.15,638.69,662.23,545.15,568.69,592.23,615.77,639.31,533.7,557.24,580.78,604.32,627.86,526.82,550.36,573.9,597.44,620.98
Nieuw,nissan-juke-n-connecta-023,,Nissan,Juke,N-Connecta,Rood metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,32690,10,True,True,True,False,True,False,True,False,False,False,True,True,False,False,False,False,7,"parkeersensoren achter, stoelverwarming, parkeersensoren voor, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",549.41,571.88,594.35,616.83,639.3,526.48,548.96,571.43,593.91,616.39,515.03,537.5,559.98,582.45,604.92,508.16,530.63,553.1,575.58,598.05
Nieuw,nissan-juke-n-connecta-024,,Nissan,Juke,N-Connecta,Groen metallic,2026,SUV,Benzine,Handgeschakeld,5,5,114,5.5,,500,0,0,Nieuw,36890,10,True,True,True,True,True,False,True,True,True,False,False,True,False,True,True,False,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, adaptive cruise control, elektrische achterklep, panoramadak, airconditioning, cruise control, apple carplay android auto",600.0,625.35,650.72,676.07,701.44,577.07,602.44,627.79,653.16,678.52,565.62,590.98,616.34,641.7,667.06,558.75,584.1,609.47,634.82,660.19
Nieuw,nissan-qashqai-n-connecta-001,,Nissan,Qashqai,N-Connecta,Bruin metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,46390,10,True,True,True,True,True,False,False,False,True,True,False,False,False,True,False,True,9,"navigatiesysteem, parkeersensoren achter, keyless entry, lane assist, elektrische achterklep, camera 360 graden, airconditioning, cruise control, apple carplay android auto",714.42,746.31,778.21,810.1,842.0,691.5,723.39,755.28,787.18,819.07,680.04,711.93,743.83,775.72,807.62,673.17,705.06,736.96,768.85,800.75
Nieuw,nissan-qashqai-n-connecta-002,,Nissan,Qashqai,N-Connecta,Blauw metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,46540,10,True,True,True,True,True,True,False,False,True,False,True,False,True,True,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, parkeersensoren voor, trekhaak, elektrische achterklep, airconditioning, cruise control, apple carplay android auto",716.22,748.22,780.22,812.22,844.21,693.31,725.31,757.3,789.29,821.29,681.85,713.85,745.84,777.84,809.83,674.97,706.97,738.97,770.97,802.96
Nieuw,nissan-qashqai-n-connecta-003,,Nissan,Qashqai,N-Connecta,Groen metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,47790,10,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,True,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, trekhaak, panoramadak, camera 360 graden, airconditioning, cruise control, apple carplay android auto",731.28,764.14,796.99,829.85,862.71,708.37,741.22,774.07,806.93,839.78,696.9,729.76,762.62,795.48,828.33,690.03,722.89,755.74,788.6,821.46
Nieuw,nissan-qashqai-n-connecta-004,,Nissan,Qashqai,N-Connecta,Blauw metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,46540,10,True,False,True,True,False,False,True,False,False,False,True,False,False,True,True,True,8,"navigatiesysteem, stoelverwarming, parkeersensoren voor, elektrische achterklep, panoramadak, camera 360 graden, airconditioning, apple carplay android auto",716.22,748.22,780.22,812.22,844.21,693.31,725.31,757.3,789.29,821.29,681.85,713.85,745.84,777.84,809.83,674.97,706.97,738.97,770.97,802.96
Nieuw,nissan-qashqai-n-connecta-005,,Nissan,Qashqai,N-Connecta,Grijs metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,47640,10,True,True,True,True,True,False,True,True,True,True,True,False,False,False,False,True,11,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, parkeersensoren voor, camera 360 graden, airconditioning, cruise control, apple carplay android auto",729.48,762.22,794.98,827.73,860.49,706.55,739.31,772.06,804.82,837.56,695.1,727.85,760.61,793.35,826.11,688.23,720.97,753.73,786.48,819.24
Nieuw,nissan-qashqai-n-connecta-006,,Nissan,Qashqai,N-Connecta,Rood metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,45190,10,True,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True,7,"parkeersensoren achter, achteruitrijcamera, led koplampen, keyless entry, camera 360 graden, airconditioning, cruise control",699.96,731.03,762.1,793.17,824.24,677.05,708.11,739.18,770.25,801.32,665.59,696.65,727.73,758.79,789.87,658.71,689.78,720.85,751.92,782.99
Nieuw,nissan-qashqai-n-connecta-007,,Nissan,Qashqai,N-Connecta,Rood metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,47490,10,True,True,True,True,True,True,True,True,True,False,False,True,False,False,False,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, keyless entry, adaptive cruise control, airconditioning, cruise control, apple carplay android auto",727.67,760.32,792.97,825.62,858.26,704.75,737.4,770.04,802.7,835.35,693.3,725.95,758.59,791.24,823.89,686.42,719.07,751.72,784.37,817.01
Nieuw,nissan-qashqai-n-connecta-008,,Nissan,Qashqai,N-Connecta,Grijs metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,46490,10,True,True,True,True,True,False,True,True,True,True,False,False,False,False,False,False,9,"navigatiesysteem, parkeersensoren achter, stoelverwarming, led koplampen, keyless entry, lane assist, airconditioning, cruise control, apple carplay android auto",715.63,747.58,779.55,811.5,843.47,692.7,724.67,756.62,788.59,820.56,681.25,713.21,745.17,777.13,809.09,674.38,706.33,738.3,770.25,802.22
Nieuw,nissan-qashqai-n-connecta-009,,Nissan,Qashqai,N-Connecta,Blauw metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,45840,10,True,False,True,True,True,True,False,False,True,False,False,False,False,True,False,True,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, keyless entry, elektrische achterklep, camera 360 graden, airconditioning, apple carplay android auto",707.8,739.31,770.83,802.34,833.86,684.87,716.39,747.9,779.42,810.93,673.42,704.94,736.45,767.97,799.48,666.55,698.06,729.58,761.09,792.61
Nieuw,nissan-qashqai-n-connecta-010,,Nissan,Qashqai,N-Connecta,Blauw metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,45840,10,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,8,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, led koplampen, parkeersensoren voor, airconditioning, cruise control, apple carplay android auto",707.8,739.31,770.83,802.34,833.86,684.87,716.39,747.9,779.42,810.93,673.42,704.94,736.45,767.97,799.48,666.55,698.06,729.58,761.09,792.61
Nieuw,nissan-qashqai-n-connecta-011,,Nissan,Qashqai,N-Connecta,Zwart,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,41640,10,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,3,"airconditioning, cruise control, apple carplay android auto",657.21,685.83,714.46,743.08,771.72,634.28,662.92,691.54,720.17,748.79,622.83,651.45,680.09,708.71,737.34,615.96,644.58,673.21,701.83,730.47
Nieuw,nissan-qashqai-n-connecta-012,,Nissan,Qashqai,N-Connecta,Blauw metallic,2026,SUV,Hybride,Automaat,5,5,190,5.3,,500,0,0,Nieuw,47990,10,True,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,10,"navigatiesysteem, parkeersensoren achter, achteruitrijcamera, stoelverwarming, led koplampen, lane assist, panoramadak, airconditioning, cruise control, apple carplay android auto",733.69,766.68,799.68,832.67,865.67,710.78,743.76,776.75,809.75,842.74,699.31,732.3,765.3,798.29,831.29,692.44,725.43,758.43,791.42,824.42
